日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-06,13:05,化工新材料,3951.13,0.60%,3.01,2.75,0.26,15,北化股份,4.61%,12.47
2017-12-06,13:05,视听器材,2531.59,0.12%,2.98,3.15,-0.18,13,兆驰股份,3.11%,3.98
2017-12-06,13:05,石油矿业开采,1735.92,-1.60%,2.88,4.80,-1.92,13,金石资源,1.95%,18.33
2017-12-06,13:05,家用轻工,3715.5,-0.63%,2.87,3.62,-0.75,69,好太太,10.04%,15.13
2017-12-06,13:05,贸易,2695.04,0.05%,2.77,3.04,-0.27,32,远大控股,4.16%,12.53
2017-12-06,13:05,燃气水务,1540.3,-1.01%,2.68,4.13,-1.45,36,渤海股份,2.42%,18.23
2017-12-06,13:05,港口航运,876.519,-1.08%,2.40,4.84,-2.44,28,秦港股份,1.22%,5.81
2017-12-06,13:05,种植业与林业,2391.08,0.69%,2.36,1.64,0.72,20,苏垦农发,4.65%,13.95
2017-12-06,13:05,包装印刷,2589.61,-0.55%,2.21,2.69,-0.48,35,创新股份,7.28%,92.00
2017-12-06,13:05,公路铁路运输,946.679,-0.29%,1.87,2.48,-0.61,24,重庆路桥,0.69%,4.41
2017-12-06,13:05,造纸,1699.57,-0.71%,1.80,2.70,-0.89,21,冠豪高新,1.32%,4.59
2017-12-06,13:05,景点及旅游,2427.31,0.04%,1.76,1.78,-0.02,23,曲江文旅,2.95%,19.20
2017-12-06,13:05,纺织制造,1940.52,-0.16%,1.35,1.90,-0.55,42,天首发展,1.43%,7.08
2017-12-06,13:05,仪器仪表,2805.98,0.12%,1.18,1.63,-0.45,28,必创科技,3.79%,37.47
2017-12-06,13:05,采掘服务,1135.14,-0.84%,1.04,1.77,-0.73,15,通源石油,1.66%,5.51
2017-12-06,13:05,交运设备服务,1157.83,-0.33%,0.92,1.07,-0.15,11,国机汽车,0.90%,11.23
2017-12-06,13:05,园区开发,1869.44,-0.12%,0.76,0.80,-0.04,10,电子城,1.07%,11.28
2017-12-06,13:05,农业服务,7294.79,-0.17%,0.50,0.65,-0.15,9,瑞普生物,1.14%,11.49
2017-12-06,13:05,公交,1206.11,0.64%,0.33,0.29,0.04,8,申通地铁,5.85%,10.32
2017-12-06,13:05,酒店及餐饮,1211.1,-0.72%,0.30,0.31,-0.02,10,*ST云网,2.06%,4.45
2017-12-06,13:10,半导体及元件,3660.59,1.87%,55.00,42.52,12.48,71,盈方微,10.00%,6.60
2017-12-06,13:10,光学光电子,3076.81,0.30%,33.26,39.24,-5.99,59,聚灿光电,10.00%,26.72
2017-12-06,13:10,计算机应用,7197.4,-0.15%,30.05,33.57,-3.51,157,科创信息,9.97%,13.24
2017-12-06,13:10,化学制品,3369.95,-0.15%,28.12,28.80,-0.69,187,中欣氟材,10.04%,10.19
2017-12-06,13:10,通信设备,3283.7,-0.10%,26.35,30.01,-3.65,87,铭普光磁,4.09%,36.43
2017-12-06,13:10,有色冶炼加工,1848.68,-0.96%,24.53,35.32,-10.78,79,宝钛股份,4.46%,20.14
2017-12-06,13:10,银行,1097.88,-0.52%,24.09,35.95,-11.86,50,常熟银行,1.12%,7.22
2017-12-06,13:10,电气设备,3281.1,-0.44%,21.31,26.63,-5.31,190,长缆科技,8.31%,56.32
2017-12-06,13:10,房地产开发,2163.34,-0.37%,20.68,24.59,-3.91,129,京汉股份,2.87%,10.03
2017-12-06,13:10,饮料制造,1942.53,-0.42%,20.06,21.81,-1.75,40,香飘飘,10.01%,29.90
2017-12-06,13:10,保险及其他,2895.05,-1.52%,19.92,34.98,-15.06,25,经纬纺机,1.03%,19.66
2017-12-06,13:10,钢铁,1432.43,-2.30%,18.85,33.43,-14.59,32,常宝股份,3.65%,5.40
2017-12-06,13:10,专用设备,3422.45,-0.47%,17.60,22.19,-4.59,142,冀东装备,5.97%,18.82
2017-12-06,13:10,证券,1280.92,-0.38%,16.03,26.27,-10.25,35,华安证券,1.35%,7.51
2017-12-06,13:10,建筑装饰,3747.51,-0.40%,13.60,18.20,-4.60,119,杰恩设计,3.03%,68.00
2017-12-06,13:10,化学制药,3486.56,-0.71%,13.09,14.88,-1.79,89,京新药业,2.72%,12.10
2017-12-06,13:10,建筑材料,3779.12,-1.04%,12.86,23.20,-10.34,71,深天地A,3.89%,22.45
2017-12-06,13:10,传媒,2762.05,0.15%,12.63,13.20,-0.57,102,新华传媒,7.47%,5.90
2017-12-06,13:10,白色家电,3486.15,-0.50%,11.67,17.42,-5.75,48,万和电气,2.15%,20.95
2017-12-06,13:10,通用设备,3373.03,-0.15%,11.60,12.89,-1.29,150,泰嘉股份,10.00%,21.45
2017-12-06,13:10,电子制造,4903.92,0.25%,11.31,11.98,-0.67,47,深华发A,4.17%,14.00
2017-12-06,13:10,零售,1515.99,-0.26%,10.23,9.90,0.33,74,通灵珠宝,5.43%,28.15
2017-12-06,13:10,新材料,4159.44,-0.04%,10.14,9.88,0.26,34,天通股份,2.04%,10.50
2017-12-06,13:10,生物制品,5344.75,0.04%,10.03,10.59,-0.56,49,药石科技,9.09%,74.44
2017-12-06,13:10,计算机设备,2552.46,-0.03%,9.12,10.64,-1.51,47,新国都,2.84%,24.99
2017-12-06,13:10,国防军工,1323.11,0.11%,8.89,8.86,0.03,40,北斗星通,3.68%,32.12
2017-12-06,13:10,化工合成材料,3213.54,-0.28%,8.52,10.38,-1.86,76,恒力股份,3.67%,11.85
2017-12-06,13:10,基础化学,2400.65,-0.59%,8.40,9.79,-1.39,45,天原集团,1.63%,8.11
2017-12-06,13:10,煤炭开采,1339.64,-0.34%,7.98,10.91,-2.93,33,山煤国际,3.81%,4.91
2017-12-06,13:10,汽车零部件,2976.57,-0.28%,7.80,11.15,-3.35,104,金固股份,2.04%,11.00
2017-12-06,13:10,医药商业,4746.06,0.11%,7.26,11.90,-4.64,22,海虹控股,6.07%,31.99
2017-12-06,13:10,环保工程,4636.71,-0.06%,6.98,7.59,-0.61,38,蒙草生态,2.19%,13.06
2017-12-06,13:10,汽车整车,1531.44,-0.51%,6.92,10.56,-3.64,25,海马汽车,1.14%,4.44
2017-12-06,13:10,养殖业,2716.92,0.80%,6.72,4.30,2.41,23,益生股份,5.54%,25.71
2017-12-06,13:10,通信服务,2606.67,-0.27%,6.08,9.75,-3.67,43,掌阅科技,10.01%,43.20
2017-12-06,13:10,其他电子,4107.33,-0.28%,6.01,8.70,-2.69,46,民德电子,5.73%,55.52
2017-12-06,13:10,食品加工制造,3269.77,-0.51%,5.62,8.33,-2.71,50,庄园牧场,3.19%,18.45
2017-12-06,13:10,非汽车交运,3072.65,-0.36%,5.24,6.81,-1.57,21,中航黑豹,1.56%,30.68
2017-12-06,13:10,农产品加工,2677.78,-0.06%,4.98,5.03,-0.05,37,东凌国际,4.93%,7.87
2017-12-06,13:10,中药,2855.39,-0.23%,4.93,6.87,-1.94,68,众生药业,2.04%,12.50
2017-12-06,13:10,医疗器械服务,7204.6,0.02%,4.66,5.63,-0.96,55,三鑫医疗,3.86%,16.95
2017-12-06,13:10,电力,1041.13,-0.34%,4.08,6.09,-2.01,69,上海电力,1.49%,9.53
2017-12-06,13:10,物流,4776.26,-0.12%,3.95,4.58,-0.64,32,长久物流,3.02%,23.90
2017-12-06,13:10,服装家纺,2669.81,-0.01%,3.92,3.07,0.84,52,际华集团,5.48%,6.93
2017-12-06,13:10,综合,1901.92,-0.03%,3.65,3.88,-0.22,28,九鼎投资,4.04%,26.01
2017-12-06,13:10,机场航运,2077.03,-1.32%,3.47,6.83,-3.36,11,中信海直,0.34%,8.88
2017-12-06,13:10,化工新材料,3943.17,0.40%,3.10,2.92,0.17,15,北化股份,4.36%,12.44
2017-12-06,13:10,视听器材,2527.56,-0.04%,3.02,3.35,-0.34,13,兆驰股份,2.85%,3.97
2017-12-06,13:10,石油矿业开采,1732.16,-1.82%,2.96,5.00,-2.05,13,金石资源,1.28%,18.21
2017-12-06,13:10,家用轻工,3713.66,-0.68%,2.94,3.78,-0.84,69,好太太,10.04%,15.13
2017-12-06,13:10,贸易,2692.9,-0.03%,2.79,3.10,-0.31,32,远大控股,3.74%,12.48
2017-12-06,13:10,燃气水务,1539.82,-1.05%,2.70,4.21,-1.51,36,渤海股份,2.08%,18.17
2017-12-06,13:10,港口航运,876.897,-1.04%,2.45,4.90,-2.45,28,秦港股份,1.39%,5.82
2017-12-06,13:10,种植业与林业,2390.01,0.64%,2.40,1.69,0.71,20,苏垦农发,4.95%,13.97
2017-12-06,13:10,包装印刷,2589,-0.58%,2.24,2.75,-0.50,35,创新股份,6.99%,91.75
2017-12-06,13:10,公路铁路运输,945.515,-0.41%,1.91,2.56,-0.65,24,宁沪高速,0.31%,9.67
2017-12-06,13:10,造纸,1699.09,-0.74%,1.83,2.81,-0.98,21,冠豪高新,1.10%,4.58
2017-12-06,13:10,景点及旅游,2426.45,0.00%,1.79,1.90,-0.11,23,凯撒旅游,3.04%,12.89
2017-12-06,13:10,纺织制造,1939.76,-0.20%,1.37,1.96,-0.59,42,天首发展,1.43%,7.08
2017-12-06,13:10,仪器仪表,2802.84,0.01%,1.18,1.67,-0.48,28,必创科技,3.60%,37.40
2017-12-06,13:10,采掘服务,1134.23,-0.92%,1.05,1.80,-0.75,15,通源石油,1.48%,5.50
2017-12-06,13:10,交运设备服务,1156.76,-0.42%,0.93,1.09,-0.16,11,申华控股,1.11%,2.73
2017-12-06,13:10,园区开发,1871.01,-0.04%,0.77,0.81,-0.04,10,电子城,1.17%,11.29
2017-12-06,13:10,农业服务,7291.35,-0.21%,0.51,0.67,-0.16,9,瑞普生物,0.88%,11.46
2017-12-06,13:10,公交,1206.75,0.69%,0.33,0.29,0.04,8,申通地铁,6.05%,10.34
2017-12-06,13:10,酒店及餐饮,1210.97,-0.74%,0.30,0.32,-0.03,10,锦江股份,1.95%,28.31
2017-12-06,13:15,半导体及元件,3651.44,1.62%,55.59,44.50,11.09,71,台基股份,10.00%,21.23
2017-12-06,13:15,光学光电子,3070.02,0.07%,33.96,42.10,-8.14,59,聚灿光电,10.00%,26.72
2017-12-06,13:15,计算机应用,7182.98,-0.35%,30.56,34.90,-4.34,157,科创信息,9.97%,13.24
2017-12-06,13:15,化学制品,3364.02,-0.32%,28.49,29.78,-1.28,187,中欣氟材,10.04%,10.19
2017-12-06,13:15,通信设备,3275.13,-0.36%,26.87,31.71,-4.83,87,铭普光磁,3.54%,36.24
2017-12-06,13:15,银行,1097.63,-0.54%,25.24,36.90,-11.65,50,常熟银行,0.84%,7.20
2017-12-06,13:15,有色冶炼加工,1845.48,-1.13%,25.21,36.90,-11.69,79,宝钛股份,4.10%,20.07
2017-12-06,13:15,电气设备,3276.4,-0.59%,21.89,27.68,-5.80,190,长缆科技,8.65%,56.50
2017-12-06,13:15,保险及其他,2893.96,-1.55%,21.11,36.82,-15.72,25,香溢融通,0.84%,9.56
2017-12-06,13:15,房地产开发,2160.33,-0.51%,21.05,25.50,-4.45,129,京汉股份,2.26%,9.97
2017-12-06,13:15,饮料制造,1941.34,-0.48%,20.83,22.68,-1.86,40,香飘飘,10.01%,29.90
2017-12-06,13:15,钢铁,1428.03,-2.60%,19.28,35.36,-16.08,32,常宝股份,3.46%,5.39
2017-12-06,13:15,专用设备,3416.43,-0.65%,17.86,22.87,-5.02,142,冀东装备,5.63%,18.76
2017-12-06,13:15,证券,1280.12,-0.45%,16.69,27.27,-10.58,35,华安证券,1.22%,7.50
2017-12-06,13:15,建筑装饰,3742.3,-0.54%,14.00,18.79,-4.79,119,杰恩设计,2.76%,67.82
2017-12-06,13:15,化学制药,3483.99,-0.79%,13.32,15.40,-2.08,89,花园生物,2.83%,44.32
2017-12-06,13:15,建筑材料,3773.95,-1.17%,13.15,24.11,-10.96,71,深天地A,3.79%,22.43
2017-12-06,13:15,传媒,2758.37,0.01%,12.87,13.87,-1.01,102,新华传媒,7.29%,5.89
2017-12-06,13:15,白色家电,3482.26,-0.61%,11.98,18.18,-6.20,48,天银机电,2.09%,15.61
2017-12-06,13:15,通用设备,3368.82,-0.27%,11.89,13.40,-1.51,150,泰嘉股份,10.00%,21.45
2017-12-06,13:15,电子制造,4894.6,0.06%,11.52,12.52,-0.99,47,深华发A,4.17%,14.00
2017-12-06,13:15,零售,1514.6,-0.35%,10.34,10.24,0.11,74,通灵珠宝,5.47%,28.16
2017-12-06,13:15,新材料,4151.87,-0.23%,10.25,10.19,0.07,34,天通股份,1.46%,10.44
2017-12-06,13:15,生物制品,5332.39,-0.19%,10.12,10.97,-0.85,49,药石科技,8.71%,74.18
2017-12-06,13:15,计算机设备,2546.8,-0.25%,9.31,11.23,-1.92,47,新国都,2.06%,24.80
2017-12-06,13:15,国防军工,1320.77,-0.07%,9.02,9.09,-0.08,40,北斗星通,3.03%,31.92
2017-12-06,13:15,化工合成材料,3208.79,-0.43%,8.73,11.00,-2.27,76,华峰氨纶,2.95%,5.23
2017-12-06,13:15,基础化学,2396.93,-0.74%,8.65,10.11,-1.45,45,天原集团,1.50%,8.10
2017-12-06,13:15,煤炭开采,1337.57,-0.49%,8.30,11.47,-3.17,33,山煤国际,4.02%,4.92
2017-12-06,13:15,汽车零部件,2972.73,-0.41%,7.95,11.67,-3.73,104,金固股份,2.41%,11.04
2017-12-06,13:15,医药商业,4737.33,-0.08%,7.34,12.11,-4.77,22,海虹控股,5.93%,31.95
2017-12-06,13:15,汽车整车,1531.9,-0.48%,7.19,10.96,-3.78,25,海马汽车,1.37%,4.45
2017-12-06,13:15,环保工程,4629.8,-0.21%,7.09,8.11,-1.03,38,三维丝,2.38%,7.76
2017-12-06,13:15,养殖业,2712.88,0.65%,6.83,4.45,2.38,23,新五丰,4.76%,5.94
2017-12-06,13:15,通信服务,2605.01,-0.33%,6.26,10.94,-4.68,43,掌阅科技,10.01%,43.20
2017-12-06,13:15,其他电子,4097.37,-0.52%,6.10,9.02,-2.92,46,民德电子,5.69%,55.50
2017-12-06,13:15,食品加工制造,3266.05,-0.62%,5.77,8.73,-2.96,50,庄园牧场,2.80%,18.38
2017-12-06,13:15,非汽车交运,3066.84,-0.55%,5.34,6.94,-1.60,21,中航黑豹,1.69%,30.67
2017-12-06,13:15,农产品加工,2674.61,-0.18%,5.15,5.33,-0.18,37,东凌国际,4.80%,7.86
2017-12-06,13:15,中药,2853.92,-0.28%,5.06,7.12,-2.07,68,众生药业,1.88%,12.48
2017-12-06,13:15,医疗器械服务,7196.76,-0.09%,4.72,5.82,-1.09,55,三鑫医疗,3.25%,16.85
2017-12-06,13:15,电力,1040.18,-0.44%,4.22,6.34,-2.12,69,上海电力,1.39%,9.52
2017-12-06,13:15,物流,4769.23,-0.27%,4.05,4.85,-0.80,32,长久物流,2.93%,23.88
2017-12-06,13:15,服装家纺,2666.17,-0.14%,4.00,3.27,0.73,52,际华集团,5.33%,6.92
2017-12-06,13:15,综合,1899.31,-0.16%,3.68,4.05,-0.37,28,九鼎投资,3.72%,25.93
2017-12-06,13:15,机场航运,2075.91,-1.37%,3.61,7.07,-3.46,11,中信海直,0.34%,8.88
2017-12-06,13:15,化工新材料,3934.85,0.19%,3.20,3.13,0.08,15,北化股份,4.20%,12.42
2017-12-06,13:15,石油矿业开采,1730.36,-1.92%,3.05,5.08,-2.04,13,金石资源,1.33%,18.22
2017-12-06,13:15,视听器材,2525.95,-0.10%,3.04,3.50,-0.46,13,兆驰股份,2.33%,3.95
2017-12-06,13:15,家用轻工,3709.16,-0.80%,3.03,3.99,-0.96,69,好太太,10.04%,15.13
2017-12-06,13:15,贸易,2688.82,-0.18%,2.83,3.18,-0.35,32,远大控股,3.49%,12.45
2017-12-06,13:15,燃气水务,1537.23,-1.21%,2.73,4.38,-1.65,36,国祯环保,1.88%,21.65
2017-12-06,13:15,港口航运,875.708,-1.17%,2.50,4.98,-2.48,28,秦港股份,1.04%,5.80
2017-12-06,13:15,种植业与林业,2386.82,0.51%,2.41,1.72,0.69,20,苏垦农发,4.65%,13.95
2017-12-06,13:15,包装印刷,2584.28,-0.76%,2.28,2.81,-0.54,35,创新股份,6.31%,91.17
2017-12-06,13:15,公路铁路运输,945.425,-0.42%,1.96,2.64,-0.68,24,东莞控股,0.37%,10.94
2017-12-06,13:15,造纸,1696.63,-0.88%,1.87,2.99,-1.12,21,冠豪高新,0.66%,4.56
2017-12-06,13:15,景点及旅游,2425.71,-0.03%,1.82,1.97,-0.14,23,凯撒旅游,3.12%,12.90
2017-12-06,13:15,纺织制造,1938.93,-0.24%,1.43,2.03,-0.60,42,天首发展,1.43%,7.08
2017-12-06,13:15,仪器仪表,2798.34,-0.15%,1.19,1.72,-0.54,28,必创科技,3.32%,37.30
2017-12-06,13:15,采掘服务,1131.92,-1.12%,1.07,1.90,-0.83,15,通源石油,1.29%,5.49
2017-12-06,13:15,交运设备服务,1155.66,-0.51%,0.93,1.13,-0.20,11,申华控股,1.11%,2.73
2017-12-06,13:15,园区开发,1866.86,-0.26%,0.78,0.83,-0.05,10,电子城,1.25%,11.30
2017-12-06,13:15,农业服务,7279.42,-0.38%,0.52,0.69,-0.18,9,瑞普生物,1.23%,11.50
2017-12-06,13:15,公交,1204.26,0.49%,0.33,0.30,0.03,8,申通地铁,5.74%,10.31
2017-12-06,13:15,酒店及餐饮,1208.63,-0.93%,0.30,0.33,-0.02,10,*ST云网,2.06%,4.45
2017-12-06,13:20,半导体及元件,3637.38,1.23%,56.22,46.59,9.63,71,盈方微,10.00%,6.60
2017-12-06,13:20,光学光电子,3059.39,-0.27%,34.69,44.72,-10.03,59,聚灿光电,10.00%,26.72
2017-12-06,13:20,计算机应用,7161.77,-0.64%,31.14,36.98,-5.84,157,科创信息,9.97%,13.24
2017-12-06,13:20,化学制品,3356.67,-0.54%,28.83,30.83,-2.00,187,中欣氟材,10.04%,10.19
2017-12-06,13:20,通信设备,3263.84,-0.71%,27.57,33.28,-5.72,87,铭普光磁,3.71%,36.30
2017-12-06,13:20,银行,1097.23,-0.58%,25.91,38.31,-12.41,50,张家港行,1.46%,11.85
2017-12-06,13:20,有色冶炼加工,1840.54,-1.40%,25.83,39.16,-13.33,79,宝钛股份,3.94%,20.04
2017-12-06,13:20,电气设备,3270.3,-0.77%,22.36,28.74,-6.39,190,长缆科技,9.13%,56.75
2017-12-06,13:20,保险及其他,2889.69,-1.70%,21.70,37.91,-16.21,25,经纬纺机,0.51%,19.56
2017-12-06,13:20,房地产开发,2156.7,-0.68%,21.31,26.60,-5.29,129,京汉股份,1.95%,9.94
2017-12-06,13:20,饮料制造,1938.28,-0.64%,21.29,24.32,-3.04,40,香飘飘,10.01%,29.90
2017-12-06,13:20,钢铁,1421.75,-3.03%,19.78,37.53,-17.75,32,常宝股份,3.26%,5.38
2017-12-06,13:20,专用设备,3410.43,-0.82%,18.18,23.57,-5.39,142,冀东装备,5.24%,18.69
2017-12-06,13:20,证券,1278.5,-0.57%,17.16,28.21,-11.05,35,华安证券,1.08%,7.49
2017-12-06,13:20,建筑装饰,3734.54,-0.75%,14.33,19.58,-5.25,119,名雕股份,2.48%,21.91
2017-12-06,13:20,建筑材料,3772.65,-1.21%,13.91,25.60,-11.69,71,深天地A,2.92%,22.24
2017-12-06,13:20,化学制药,3476.48,-1.00%,13.49,16.00,-2.51,89,花园生物,2.32%,44.10
2017-12-06,13:20,传媒,2753.39,-0.17%,13.08,14.26,-1.19,102,新华传媒,7.29%,5.89
2017-12-06,13:20,白色家电,3475.47,-0.80%,12.46,19.39,-6.93,48,天银机电,1.96%,15.59
2017-12-06,13:20,通用设备,3361.94,-0.47%,12.04,13.93,-1.88,150,泰嘉股份,10.00%,21.45
2017-12-06,13:20,电子制造,4882.13,-0.19%,11.78,13.21,-1.43,47,深华发A,4.09%,13.99
2017-12-06,13:20,零售,1511.15,-0.58%,10.47,10.78,-0.31,74,通灵珠宝,4.83%,27.98
2017-12-06,13:20,新材料,4142.55,-0.45%,10.43,10.78,-0.35,34,天通股份,1.17%,10.41
2017-12-06,13:20,生物制品,5320.4,-0.42%,10.22,11.56,-1.34,49,药石科技,7.80%,73.56
2017-12-06,13:20,计算机设备,2540.69,-0.49%,9.46,11.91,-2.46,47,新国都,2.14%,24.82
2017-12-06,13:20,国防军工,1317.33,-0.33%,9.11,9.35,-0.25,40,北斗星通,2.84%,31.86
2017-12-06,13:20,化工合成材料,3202.03,-0.64%,9.00,11.94,-2.94,76,沃特股份,2.79%,37.18
2017-12-06,13:20,基础化学,2391.23,-0.98%,8.95,10.49,-1.53,45,天原集团,1.38%,8.09
2017-12-06,13:20,煤炭开采,1332.48,-0.87%,8.49,12.56,-4.07,33,山煤国际,3.81%,4.91
2017-12-06,13:20,汽车零部件,2968.47,-0.55%,8.07,12.21,-4.14,104,金固股份,2.32%,11.03
2017-12-06,13:20,汽车整车,1533.12,-0.40%,7.54,11.27,-3.73,25,一汽夏利,3.82%,4.62
2017-12-06,13:20,医药商业,4735.11,-0.12%,7.45,12.35,-4.90,22,海虹控股,5.21%,31.73
2017-12-06,13:20,环保工程,4614.84,-0.53%,7.20,8.79,-1.59,38,中环环保,2.19%,38.68
2017-12-06,13:20,养殖业,2707.55,0.45%,7.01,4.71,2.30,23,益生股份,4.68%,25.50
2017-12-06,13:20,通信服务,2602.05,-0.44%,6.48,11.46,-4.97,43,掌阅科技,10.01%,43.20
2017-12-06,13:20,其他电子,4089.18,-0.72%,6.17,9.40,-3.23,46,民德电子,6.57%,55.96
2017-12-06,13:20,食品加工制造,3258.81,-0.84%,6.03,9.33,-3.30,50,庄园牧场,2.63%,18.35
2017-12-06,13:20,非汽车交运,3062.21,-0.70%,5.40,7.13,-1.72,21,中航黑豹,0.93%,30.44
2017-12-06,13:20,农产品加工,2670.19,-0.34%,5.26,5.59,-0.33,37,东凌国际,5.20%,7.89
2017-12-06,13:20,中药,2847.89,-0.49%,5.17,7.46,-2.29,68,众生药业,1.71%,12.46
2017-12-06,13:20,医疗器械服务,7186.48,-0.23%,4.83,6.05,-1.21,55,三鑫医疗,3.25%,16.85
2017-12-06,13:20,电力,1039.42,-0.51%,4.33,6.57,-2.23,69,上海电力,1.81%,9.56
2017-12-06,13:20,服装家纺,2664.59,-0.20%,4.13,3.40,0.73,52,际华集团,5.63%,6.94
2017-12-06,13:20,物流,4760.62,-0.45%,4.11,5.07,-0.96,32,长久物流,3.10%,23.92
2017-12-06,13:20,机场航运,2069.05,-1.70%,3.85,7.83,-3.99,11,中信海直,0.11%,8.86
2017-12-06,13:20,综合,1899.14,-0.17%,3.78,4.23,-0.44,28,九鼎投资,3.68%,25.92
2017-12-06,13:20,化工新材料,3927.24,-0.00%,3.28,3.29,-0.01,15,齐翔腾达,4.43%,13.92
2017-12-06,13:20,石油矿业开采,1722.89,-2.34%,3.13,5.22,-2.09,13,宏达矿业,0.46%,11.01
2017-12-06,13:20,家用轻工,3703.03,-0.96%,3.11,4.34,-1.24,69,好太太,10.04%,15.13
2017-12-06,13:20,视听器材,2519.17,-0.37%,3.07,3.68,-0.61,13,兆驰股份,2.33%,3.95
2017-12-06,13:20,贸易,2681.69,-0.45%,2.85,3.33,-0.47,32,远大控股,3.74%,12.48
2017-12-06,13:20,燃气水务,1535.54,-1.32%,2.81,4.55,-1.74,36,国祯环保,2.26%,21.73
2017-12-06,13:20,港口航运,874.665,-1.29%,2.56,5.16,-2.60,28,秦港股份,0.87%,5.79
2017-12-06,13:20,种植业与林业,2381.16,0.27%,2.43,1.82,0.61,20,苏垦农发,4.05%,13.87
2017-12-06,13:20,包装印刷,2580.69,-0.90%,2.32,2.97,-0.64,35,创新股份,6.57%,91.39
2017-12-06,13:20,公路铁路运输,944.092,-0.56%,2.02,2.73,-0.71,24,东莞控股,0.37%,10.94
2017-12-06,13:20,造纸,1694,-1.03%,1.93,3.14,-1.21,21,冠豪高新,0.88%,4.57
2017-12-06,13:20,景点及旅游,2423.68,-0.11%,1.86,2.09,-0.23,23,凯撒旅游,2.96%,12.88
2017-12-06,13:20,纺织制造,1935.01,-0.44%,1.53,2.16,-0.64,42,*ST众和,2.60%,3.94
2017-12-06,13:20,仪器仪表,2791.73,-0.38%,1.20,1.78,-0.58,28,必创科技,3.41%,37.33
2017-12-06,13:20,采掘服务,1129.43,-1.34%,1.09,2.04,-0.95,15,通源石油,1.48%,5.50
2017-12-06,13:20,交运设备服务,1151.67,-0.86%,0.94,1.21,-0.27,11,申华控股,0.74%,2.72
2017-12-06,13:20,园区开发,1862.2,-0.51%,0.80,0.88,-0.08,10,电子城,1.17%,11.29
2017-12-06,13:20,农业服务,7268.21,-0.53%,0.53,0.73,-0.20,9,瑞普生物,0.79%,11.45
2017-12-06,13:20,公交,1202.49,0.34%,0.33,0.31,0.02,8,申通地铁,5.74%,10.31
2017-12-06,13:20,酒店及餐饮,1207.03,-1.06%,0.31,0.34,-0.04,10,*ST云网,1.61%,4.43
2017-12-06,13:25,半导体及元件,3642.18,1.36%,57.09,47.89,9.20,71,盈方微,10.00%,6.60
2017-12-06,13:25,光学光电子,3062.22,-0.18%,35.69,46.33,-10.63,59,聚灿光电,10.00%,26.72
2017-12-06,13:25,计算机应用,7165.37,-0.59%,32.03,38.31,-6.29,157,科创信息,9.97%,13.24
2017-12-06,13:25,化学制品,3356.48,-0.55%,29.34,31.83,-2.49,187,中欣氟材,10.04%,10.19
2017-12-06,13:25,通信设备,3266.02,-0.64%,28.16,34.12,-5.96,87,铭普光磁,3.00%,36.05
2017-12-06,13:25,银行,1097.84,-0.52%,27.19,39.14,-11.95,50,常熟银行,0.84%,7.20
2017-12-06,13:25,有色冶炼加工,1841.31,-1.35%,26.65,40.60,-13.94,79,宝钛股份,3.22%,19.90
2017-12-06,13:25,电气设备,3270.72,-0.76%,23.17,29.51,-6.34,190,长缆科技,9.58%,56.98
2017-12-06,13:25,保险及其他,2893.21,-1.58%,23.06,39.12,-16.06,25,香溢融通,0.63%,9.54
2017-12-06,13:25,房地产开发,2158.02,-0.61%,21.94,27.28,-5.34,129,京汉股份,1.85%,9.93
2017-12-06,13:25,饮料制造,1938.58,-0.62%,21.93,25.01,-3.07,40,香飘飘,10.01%,29.90
2017-12-06,13:25,钢铁,1422.64,-2.97%,20.43,38.62,-18.20,32,常宝股份,3.07%,5.37
2017-12-06,13:25,专用设备,3409.85,-0.84%,18.66,24.37,-5.71,142,冀东装备,5.07%,18.66
2017-12-06,13:25,证券,1280.79,-0.39%,18.47,29.27,-10.80,35,华安证券,1.08%,7.49
2017-12-06,13:25,建筑装饰,3734.73,-0.74%,15.40,20.38,-4.98,119,杰恩设计,2.30%,67.52
2017-12-06,13:25,建筑材料,3775.13,-1.14%,15.01,26.75,-11.74,71,深天地A,2.92%,22.24
2017-12-06,13:25,化学制药,3475.12,-1.04%,13.76,16.76,-3.00,89,京新药业,2.21%,12.04
2017-12-06,13:25,传媒,2753.06,-0.18%,13.32,14.80,-1.48,102,新华传媒,6.92%,5.87
2017-12-06,13:25,白色家电,3475.94,-0.79%,12.98,20.70,-7.72,48,九阳股份,1.62%,16.98
2017-12-06,13:25,通用设备,3360.76,-0.51%,12.28,14.47,-2.20,150,泰嘉股份,10.00%,21.45
2017-12-06,13:25,电子制造,4879.29,-0.25%,12.12,13.66,-1.55,47,深华发A,3.72%,13.94
2017-12-06,13:25,新材料,4140.87,-0.49%,10.69,11.24,-0.56,34,天通股份,1.17%,10.41
2017-12-06,13:25,零售,1511.12,-0.58%,10.63,11.13,-0.50,74,通灵珠宝,4.61%,27.93
2017-12-06,13:25,生物制品,5323.36,-0.36%,10.49,11.92,-1.43,49,药石科技,8.43%,73.99
2017-12-06,13:25,计算机设备,2539.01,-0.56%,9.80,12.48,-2.68,47,新国都,1.77%,24.73
