日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2018-02-08,09:30,饮料制造,1804.44,-0.48%,1.27,0.36,0.92,41,皇台酒业,4.79%,8.31
2018-02-08,09:30,房地产开发,2030.96,-0.28%,0.89,0.68,0.21,127,南都物业,9.99%,34.25
2018-02-08,09:30,有色冶炼加工,1783.49,-1.32%,0.89,1.51,-0.62,79,和胜股份,10.00%,14.19
2018-02-08,09:30,煤炭开采,1393.21,-1.37%,0.76,0.69,0.07,33,昊华能源,6.57%,9.08
2018-02-08,09:30,保险及其他,2530.43,-0.37%,0.62,0.51,0.11,28,华铁科技,5.77%,7.52
2018-02-08,09:30,电气设备,2732.15,-0.18%,0.53,0.17,0.37,192,英搏尔,7.24%,42.82
2018-02-08,09:30,化学制品,3022.98,-0.35%,0.53,0.50,0.03,189,安纳达,10.02%,15.48
2018-02-08,09:30,钢铁,1433.26,-0.90%,0.52,0.46,0.07,32,本钢板材,2.42%,5.50
2018-02-08,09:30,计算机应用,6321.28,-0.38%,0.49,0.38,0.12,160,海联讯,10.01%,10.00
2018-02-08,09:30,白色家电,2969.45,-0.32%,0.43,0.17,0.26,48,顺威股份,10.09%,5.89
2018-02-08,09:30,证券,1156.43,-0.29%,0.31,0.41,-0.11,36,华西证券,10.01%,16.48
2018-02-08,09:30,服装家纺,2387.91,-0.58%,0.29,0.04,0.25,52,维格娜丝,4.18%,21.68
2018-02-08,09:30,建筑材料,3388.19,-0.32%,0.28,0.31,-0.03,72,凯伦股份,9.98%,28.64
2018-02-08,09:30,基础化学,2067.83,-0.07%,0.26,0.53,-0.26,45,岳阳兴长,4.81%,8.71
2018-02-08,09:30,传媒,2506.3,-0.43%,0.24,0.55,-0.32,103,蓝色光标,10.01%,7.91
2018-02-08,09:30,汽车零部件,2528.6,-0.53%,0.22,0.06,0.17,106,德赛西威,6.38%,34.69
2018-02-08,09:30,建筑装饰,3281.28,-0.33%,0.22,0.40,-0.18,118,洪涛股份,9.27%,4.48
2018-02-08,09:30,机场航运,2172.03,-0.60%,0.17,0.10,0.07,12,中信海直,1.72%,7.68
2018-02-08,09:30,食品加工制造,2995.58,-0.43%,0.14,0.16,-0.02,50,贝因美,10.04%,5.04
2018-02-08,09:30,化学制药,3204.92,-0.06%,0.13,0.42,-0.29,90,尔康制药,6.62%,5.15
2018-02-08,09:30,包装印刷,2232.95,-0.69%,0.12,0.13,-0.01,35,翔港科技,10.00%,33.88
2018-02-08,09:30,通用设备,2839.71,-0.21%,0.12,0.42,-0.29,152,智慧农业,10.18%,3.14
2018-02-08,09:30,通信设备,2615.06,-0.66%,0.11,0.12,-0.01,89,超讯通信,7.75%,36.44
2018-02-08,09:30,专用设备,2950.42,-0.51%,0.11,0.22,-0.11,142,华东重机,10.04%,8.88
2018-02-08,09:30,造纸,1627.32,-0.63%,0.10,0.11,-0.01,21,山鹰纸业,4.34%,4.81
2018-02-08,09:30,医疗器械服务,6312.15,-0.26%,0.09,0.19,-0.10,55,千山药机,10.05%,8.87
2018-02-08,09:30,半导体及元件,2839.69,-0.42%,0.09,0.14,-0.05,73,明阳电路,9.99%,47.01
2018-02-08,09:30,生物制品,4756.2,-0.53%,0.08,0.05,0.02,49,凯普生物,4.11%,47.35
2018-02-08,09:30,化工合成材料,2843.77,-0.21%,0.07,0.14,-0.06,78,南京聚隆,10.02%,28.56
2018-02-08,09:30,光学光电子,2611.51,-0.28%,0.07,0.19,-0.12,59,华灿光电,6.81%,14.75
2018-02-08,09:30,电子制造,3928.85,-0.56%,0.07,0.09,-0.02,48,意华股份,4.83%,33.65
2018-02-08,09:30,零售,1389.34,-0.18%,0.05,0.06,-0.01,76,天音控股,10.00%,8.80
2018-02-08,09:30,新材料,3479.96,-0.15%,0.05,0.03,0.02,34,菲利华,3.53%,13.20
2018-02-08,09:30,电力,932.687,-0.11%,0.05,0.04,0.01,70,东方市场,3.30%,5.94
2018-02-08,09:30,计算机设备,2144.64,-0.12%,0.05,0.11,-0.07,46,海兰信,10.04%,12.28
2018-02-08,09:30,石油矿业开采,1478.03,-0.58%,0.05,0.09,-0.04,14,金岭矿业,2.50%,4.92
2018-02-08,09:30,采掘服务,1044.23,-1.91%,0.04,0.03,0.01,15,中曼石油,5.80%,33.91
2018-02-08,09:30,其他电子,3218.94,-0.26%,0.04,0.04,-0.01,48,海洋王,4.19%,7.46
2018-02-08,09:30,汽车整车,1404.04,-0.03%,0.03,0.04,-0.00,25,江铃汽车,4.29%,19.21
2018-02-08,09:30,养殖业,2175.38,-1.09%,0.03,0.04,-0.01,23,民和股份,5.33%,8.90
2018-02-08,09:30,种植业与林业,2188.13,-0.33%,0.03,0.04,-0.01,20,丰乐种业,9.96%,6.18
2018-02-08,09:30,物流,4242.19,-0.21%,0.03,0.05,-0.02,35,嘉友国际,10.00%,66.35
2018-02-08,09:30,农业服务,6887.27,1.18%,0.03,0.13,-0.10,9,农发种业,10.18%,3.03
2018-02-08,09:30,中药,2593.62,-0.00%,0.03,0.13,-0.10,68,龙津药业,7.16%,8.68
2018-02-08,09:30,农产品加工,2382.39,-0.17%,0.02,0.03,-0.02,37,佳沃股份,2.78%,12.95
2018-02-08,09:30,家用轻工,3301.68,-0.20%,0.02,0.02,-0.01,70,乐歌股份,10.01%,25.50
2018-02-08,09:30,视听器材,2186.16,-0.22%,0.02,0.01,0.01,14,高斯贝尔,2.95%,14.30
2018-02-08,09:30,燃气水务,1427.02,-0.41%,0.01,0.03,-0.02,37,中原环保,2.90%,13.14
2018-02-08,09:30,国防军工,1033.06,-0.33%,0.01,0.03,-0.02,40,新余国科,5.58%,28.39
2018-02-08,09:30,化工新材料,3618.43,-0.24%,0.01,0.01,0.00,15,九鼎新材,2.98%,9.69
2018-02-08,09:30,港口航运,805.322,-0.07%,0.01,0.02,-0.01,28,北部湾港,1.65%,8.00
2018-02-08,09:30,非汽车交运,2627.11,-0.28%,0.01,0.01,-0.00,20,祥和实业,3.03%,20.38
2018-02-08,09:30,综合,1639.56,-0.73%,0.01,0.01,0.00,27,九鼎投资,10.03%,21.40
2018-02-08,09:30,纺织制造,1734.36,-0.29%,0.01,0.01,-0.01,40,浙江富润,9.18%,9.04
2018-02-08,09:30,公路铁路运输,891.376,-0.20%,0.01,0.03,-0.02,24,皖通高速,5.10%,10.71
2018-02-08,09:30,贸易,2218.66,-0.36%,0.01,0.00,0.00,33,汇通能源,4.41%,12.55
2018-02-08,09:30,酒店及餐饮,1150.11,-0.44%,0.01,0.01,-0.00,9,西安饮食,1.62%,4.40
2018-02-08,09:30,景点及旅游,2264.15,-0.08%,0.01,0.03,-0.02,23,众信旅游,4.87%,12.07
2018-02-08,09:30,环保工程,3671.15,-0.09%,0.00,0.03,-0.02,42,科融环境,4.45%,3.99
2018-02-08,09:30,交运设备服务,1005.02,-0.10%,0.00,0.01,-0.01,11,申华控股,5.19%,2.23
2018-02-08,09:30,医药商业,4325.38,-0.33%,0.00,0.00,0.00,22,国药一致,4.53%,56.30
2018-02-08,09:30,仪器仪表,2358.29,-0.29%,0.00,0.00,-0.00,28,海川智能,6.29%,25.03
2018-02-08,09:30,公交,1005.97,-0.69%,0.00,0.00,0.00,8,宜昌交运,2.15%,17.08
2018-02-08,09:30,园区开发,1637.81,-0.24%,0.00,0.00,-0.00,10,电子城,2.58%,9.96
2018-02-08,09:35,银行,1180.31,-2.19%,14.21,21.67,-7.46,52,成都银行,10.03%,16.23
2018-02-08,09:35,通信服务,2298.89,-0.51%,9.27,1.36,7.91,42,暴风集团,10.01%,24.39
2018-02-08,09:35,房地产开发,2024.96,-0.58%,7.92,9.07,-1.15,127,南都物业,9.99%,34.25
2018-02-08,09:35,有色冶炼加工,1776.94,-1.69%,6.10,10.81,-4.71,79,和胜股份,10.00%,14.19
2018-02-08,09:35,饮料制造,1809.46,-0.21%,5.16,3.91,1.26,41,皇台酒业,4.79%,8.31
2018-02-08,09:35,化学制品,3024.7,-0.30%,4.74,5.02,-0.28,189,安纳达,10.02%,15.48
2018-02-08,09:35,煤炭开采,1378.46,-2.41%,4.40,6.21,-1.81,33,昊华能源,6.57%,9.08
2018-02-08,09:35,证券,1160.2,0.03%,3.75,3.78,-0.03,36,华西证券,10.01%,16.48
2018-02-08,09:35,保险及其他,2524.41,-0.61%,3.42,4.67,-1.25,28,华铁科技,5.77%,7.52
2018-02-08,09:35,计算机应用,6338.49,-0.11%,3.15,3.64,-0.48,160,海联讯,10.01%,10.00
2018-02-08,09:35,钢铁,1423,-1.61%,3.07,5.05,-1.98,32,本钢板材,2.42%,5.50
2018-02-08,09:35,白色家电,2980.72,0.06%,3.06,2.41,0.64,48,顺威股份,10.09%,5.89
2018-02-08,09:35,传媒,2508.64,-0.33%,2.84,3.68,-0.83,103,蓝色光标,10.01%,7.91
2018-02-08,09:35,建筑装饰,3278.71,-0.40%,2.38,3.35,-0.97,118,洪涛股份,9.27%,4.48
2018-02-08,09:35,建筑材料,3374.85,-0.71%,1.96,3.17,-1.20,72,凯伦股份,9.98%,28.64
2018-02-08,09:35,电气设备,2732.05,-0.18%,1.92,1.55,0.37,192,英搏尔,7.24%,42.82
2018-02-08,09:35,通信设备,2622.59,-0.37%,1.54,1.47,0.07,89,超讯通信,7.75%,36.44
2018-02-08,09:35,基础化学,2063.54,-0.28%,1.49,2.67,-1.17,45,岳阳兴长,4.81%,8.71
2018-02-08,09:35,专用设备,2954.2,-0.38%,1.48,2.05,-0.57,142,华东重机,10.04%,8.88
2018-02-08,09:35,光学光电子,2618.91,0.00%,1.46,1.90,-0.44,59,华灿光电,6.81%,14.75
2018-02-08,09:35,化学制药,3210.48,0.11%,1.44,2.16,-0.73,90,尔康制药,6.62%,5.15
2018-02-08,09:35,医疗器械服务,6317.66,-0.17%,1.38,1.36,0.02,55,千山药机,10.05%,8.87
2018-02-08,09:35,食品加工制造,3005.14,-0.11%,1.26,1.33,-0.07,50,贝因美,10.04%,5.04
2018-02-08,09:35,服装家纺,2391.08,-0.44%,1.25,0.57,0.67,52,维格娜丝,4.18%,21.68
2018-02-08,09:35,半导体及元件,2845.68,-0.21%,1.24,1.05,0.19,73,明阳电路,9.99%,47.01
2018-02-08,09:35,计算机设备,2151.3,0.20%,0.93,0.71,0.22,46,海兰信,10.04%,12.28
2018-02-08,09:35,包装印刷,2233.89,-0.65%,0.90,0.62,0.28,35,翔港科技,10.00%,33.88
2018-02-08,09:35,造纸,1613.81,-1.45%,0.90,1.74,-0.85,21,山鹰纸业,4.34%,4.81
2018-02-08,09:35,通用设备,2840.37,-0.19%,0.89,1.25,-0.36,152,智慧农业,10.18%,3.14
2018-02-08,09:35,电子制造,3941.2,-0.25%,0.83,0.95,-0.12,48,意华股份,4.83%,33.65
2018-02-08,09:35,汽车零部件,2531.73,-0.40%,0.81,0.71,0.10,106,德赛西威,6.38%,34.69
2018-02-08,09:35,机场航运,2169.84,-0.70%,0.80,1.32,-0.52,12,中信海直,1.72%,7.68
2018-02-08,09:35,农业服务,6854.72,0.71%,0.76,0.85,-0.09,9,农发种业,10.18%,3.03
2018-02-08,09:35,其他电子,3226.39,-0.03%,0.70,0.57,0.12,48,海洋王,4.19%,7.46
2018-02-08,09:35,化工合成材料,2845.83,-0.14%,0.69,0.95,-0.26,78,南京聚隆,10.02%,28.56
2018-02-08,09:35,新材料,3491.75,0.19%,0.59,0.57,0.02,34,菲利华,3.53%,13.20
2018-02-08,09:35,生物制品,4755.94,-0.54%,0.54,0.58,-0.04,49,凯普生物,4.11%,47.35
2018-02-08,09:35,汽车整车,1406.82,0.17%,0.53,0.46,0.08,25,江铃汽车,4.29%,19.21
2018-02-08,09:35,零售,1389.19,-0.19%,0.49,0.69,-0.20,76,天音控股,10.00%,8.80
2018-02-08,09:35,石油矿业开采,1476.85,-0.66%,0.47,0.82,-0.35,14,金岭矿业,2.50%,4.92
2018-02-08,09:35,电力,933.438,-0.03%,0.46,0.59,-0.13,70,东方市场,3.30%,5.94
2018-02-08,09:35,中药,2598.68,0.19%,0.44,0.53,-0.09,68,龙津药业,7.16%,8.68
2018-02-08,09:35,种植业与林业,2181.9,-0.61%,0.42,0.40,0.02,20,丰乐种业,9.96%,6.18
2018-02-08,09:35,物流,4239.21,-0.28%,0.39,0.44,-0.05,35,嘉友国际,10.00%,66.35
2018-02-08,09:35,国防军工,1036.39,-0.01%,0.37,0.33,0.04,40,新余国科,5.58%,28.39
2018-02-08,09:35,环保工程,3675.06,0.02%,0.36,0.31,0.06,42,科融环境,4.45%,3.99
2018-02-08,09:35,养殖业,2179.36,-0.91%,0.35,0.45,-0.10,23,民和股份,5.33%,8.90
2018-02-08,09:35,农产品加工,2382.34,-0.17%,0.34,0.27,0.07,37,佳沃股份,2.78%,12.95
2018-02-08,09:35,景点及旅游,2261.41,-0.20%,0.26,0.21,0.05,23,众信旅游,4.87%,12.07
2018-02-08,09:35,公路铁路运输,889.756,-0.38%,0.25,0.44,-0.19,24,皖通高速,5.10%,10.71
2018-02-08,09:35,采掘服务,1042.49,-2.08%,0.24,0.30,-0.06,15,中曼石油,5.80%,33.91
2018-02-08,09:35,家用轻工,3290.82,-0.53%,0.21,0.24,-0.03,70,乐歌股份,10.01%,25.50
2018-02-08,09:35,非汽车交运,2636.54,0.08%,0.20,0.19,0.02,20,祥和实业,3.03%,20.38
2018-02-08,09:35,燃气水务,1424.53,-0.58%,0.20,0.38,-0.18,37,中原环保,2.90%,13.14
2018-02-08,09:35,化工新材料,3611.6,-0.42%,0.19,0.40,-0.21,15,九鼎新材,2.98%,9.69
2018-02-08,09:35,港口航运,804.858,-0.12%,0.18,0.31,-0.13,28,北部湾港,1.65%,8.00
2018-02-08,09:35,综合,1643.82,-0.47%,0.17,0.25,-0.07,27,九鼎投资,10.03%,21.40
2018-02-08,09:35,交运设备服务,1016.23,1.02%,0.14,0.13,0.01,11,申华控股,5.19%,2.23
2018-02-08,09:35,医药商业,4338.91,-0.02%,0.12,0.12,0.00,22,国药一致,4.53%,56.30
2018-02-08,09:35,纺织制造,1735.14,-0.24%,0.11,0.12,-0.01,40,浙江富润,9.18%,9.04
2018-02-08,09:35,贸易,2218.28,-0.38%,0.11,0.11,0.00,33,汇通能源,4.41%,12.55
2018-02-08,09:35,视听器材,2186.76,-0.20%,0.09,0.12,-0.03,14,高斯贝尔,2.95%,14.30
2018-02-08,09:35,酒店及餐饮,1155.05,-0.02%,0.06,0.06,0.00,9,西安饮食,1.62%,4.40
2018-02-08,09:35,园区开发,1642.16,0.03%,0.03,0.03,0.00,10,电子城,2.58%,9.96
2018-02-08,09:35,仪器仪表,2359.95,-0.22%,0.03,0.04,-0.01,28,海川智能,6.29%,25.03
2018-02-08,09:35,公交,1010.06,-0.29%,0.02,0.02,0.00,8,宜昌交运,2.15%,17.08
2018-02-08,09:40,银行,1179.12,-2.28%,20.96,31.84,-10.88,52,南京银行,0.00%,9.40
2018-02-08,09:40,通信服务,2316.47,0.25%,19.09,3.32,15.77,42,掌趣科技,2.09%,6.34
2018-02-08,09:40,房地产开发,2034.28,-0.12%,11.46,13.56,-2.11,127,南都物业,10.02%,37.68
2018-02-08,09:40,有色冶炼加工,1788.58,-1.04%,8.96,14.81,-5.85,79,盛和资源,1.50%,14.19
2018-02-08,09:40,饮料制造,1818.13,0.27%,8.61,6.83,1.77,41,舍得酒业,2.63%,36.70
2018-02-08,09:40,化学制品,3047.21,0.44%,7.66,7.15,0.51,189,御家汇,32.03%,28.03
2018-02-08,09:40,计算机应用,6390.76,0.71%,6.54,5.81,0.74,160,海联讯,10.00%,11.00
2018-02-08,09:40,证券,1163.85,0.35%,6.37,6.20,0.18,36,西南证券,2.01%,4.56
2018-02-08,09:40,煤炭开采,1385.34,-1.93%,6.11,8.39,-2.28,33,红阳能源,0.60%,6.67
2018-02-08,09:40,传媒,2531.72,0.58%,5.47,5.54,-0.08,103,天龙集团,10.12%,4.68
2018-02-08,09:40,钢铁,1434.97,-0.78%,4.98,7.23,-2.26,32,太钢不锈,0.96%,6.32
2018-02-08,09:40,白色家电,3000.2,0.72%,4.96,3.93,1.03,48,依米康,4.62%,6.34
2018-02-08,09:40,保险及其他,2524.36,-0.61%,4.95,7.16,-2.21,28,新力金融,1.37%,11.10
2018-02-08,09:40,建筑装饰,3296.57,0.14%,3.75,5.07,-1.32,118,中公高科,10.00%,31.25
2018-02-08,09:40,通信设备,2649.24,0.64%,3.64,2.69,0.95,89,ST信通,5.09%,3.51
2018-02-08,09:40,光学光电子,2638.56,0.75%,3.53,3.01,0.51,59,阿石创,2.93%,55.49
2018-02-08,09:40,建筑材料,3398.06,-0.03%,3.42,4.79,-1.37,72,悦心健康,5.85%,4.34
2018-02-08,09:40,电气设备,2750.41,0.49%,3.21,2.45,0.76,192,江特电机,7.35%,9.64
2018-02-08,09:40,化学制药,3234.89,0.88%,2.86,3.07,-0.21,90,金达威,10.02%,16.91
2018-02-08,09:40,专用设备,2971.6,0.21%,2.72,3.11,-0.39,142,龙马环卫,7.15%,23.99
2018-02-08,09:40,半导体及元件,2869.1,0.61%,2.49,1.73,0.76,73,盈方微,4.53%,4.62
2018-02-08,09:40,基础化学,2075,0.27%,2.35,3.87,-1.52,45,振华股份,3.00%,10.64
2018-02-08,09:40,医疗器械服务,6365.21,0.58%,2.08,1.81,0.27,55,千山药机,6.43%,9.44
2018-02-08,09:40,食品加工制造,3015.97,0.25%,2.06,2.08,-0.02,50,煌上煌,4.98%,14.96
2018-02-08,09:40,计算机设备,2165.06,0.84%,1.63,1.12,0.51,46,淳中科技,9.99%,41.40
2018-02-08,09:40,电子制造,3970.95,0.51%,1.54,1.40,0.14,48,朗科智能,2.38%,20.20
2018-02-08,09:40,服装家纺,2403.69,0.08%,1.54,0.82,0.71,52,贵人鸟,2.52%,20.30
2018-02-08,09:40,机场航运,2184.85,-0.02%,1.49,1.93,-0.44,12,中信海直,1.95%,7.83
2018-02-08,09:40,通用设备,2856.9,0.40%,1.44,1.72,-0.28,152,新界泵业,10.00%,6.60
2018-02-08,09:40,汽车零部件,2547.36,0.21%,1.42,1.22,0.21,106,德赛西威,2.02%,35.39
2018-02-08,09:40,其他电子,3252.02,0.76%,1.36,0.94,0.41,48,天津磁卡,2.71%,4.54
2018-02-08,09:40,造纸,1624.56,-0.79%,1.30,2.32,-1.02,21,安妮股份,1.45%,9.08
2018-02-08,09:40,化工合成材料,2864.25,0.51%,1.24,1.32,-0.08,78,南京聚隆,10.01%,31.42
2018-02-08,09:40,包装印刷,2248.18,-0.02%,1.24,0.91,0.33,35,翔港科技,3.60%,35.10
2018-02-08,09:40,新材料,3512.74,0.79%,1.18,0.99,0.19,34,石英股份,4.77%,10.54
2018-02-08,09:40,生物制品,4783.93,0.05%,1.03,0.92,0.10,49,通化东宝,2.60%,22.07
2018-02-08,09:40,环保工程,3700.41,0.71%,1.02,0.58,0.44,42,津膜科技,2.41%,9.78
2018-02-08,09:40,零售,1396.44,0.33%,1.01,1.13,-0.12,76,人人乐,3.35%,12.04
2018-02-08,09:40,农业服务,6920.14,1.67%,0.90,0.99,-0.10,9,农发种业,9.90%,3.33
2018-02-08,09:40,国防军工,1045.62,0.88%,0.89,0.61,0.28,40,国睿科技,1.84%,16.59
2018-02-08,09:40,中药,2607.14,0.52%,0.88,0.80,0.08,68,上海凯宝,3.68%,6.20
2018-02-08,09:40,汽车整车,1410.45,0.42%,0.82,0.71,0.12,25,金杯汽车,1.75%,5.22
2018-02-08,09:40,物流,4267.99,0.40%,0.79,0.78,0.01,35,嘉友国际,10.01%,72.99
2018-02-08,09:40,养殖业,2189.08,-0.47%,0.72,0.67,0.05,23,大康农业,2.33%,2.63
2018-02-08,09:40,电力,935.094,0.15%,0.72,1.00,-0.28,70,广安爱众,2.50%,4.92
2018-02-08,09:40,石油矿业开采,1485.52,-0.08%,0.70,1.01,-0.31,14,美都能源,1.56%,3.91
2018-02-08,09:40,农产品加工,2400.87,0.60%,0.67,0.51,0.16,37,佳沃股份,5.02%,13.60
2018-02-08,09:40,种植业与林业,2193.65,-0.07%,0.64,0.59,0.04,20,丰乐种业,3.24%,6.38
2018-02-08,09:40,景点及旅游,2273.11,0.32%,0.59,0.40,0.19,23,中国国旅,2.17%,48.10
2018-02-08,09:40,公路铁路运输,894.835,0.19%,0.45,0.64,-0.18,24,西部创业,1.01%,3.99
2018-02-08,09:40,化工新材料,3637.69,0.29%,0.41,0.63,-0.22,15,长海股份,3.00%,10.65
2018-02-08,09:40,家用轻工,3313.57,0.16%,0.38,0.43,-0.05,70,中源家居,44.01%,28.60
2018-02-08,09:40,燃气水务,1432.64,-0.01%,0.37,0.57,-0.20,37,国祯环保,1.62%,20.11
2018-02-08,09:40,港口航运,808.43,0.32%,0.33,0.46,-0.13,28,长航凤凰,2.57%,3.19
2018-02-08,09:40,非汽车交运,2645.57,0.42%,0.33,0.31,0.02,20,内蒙一机,2.76%,10.81
2018-02-08,09:40,综合,1650.81,-0.05%,0.33,0.32,0.00,27,九鼎投资,2.29%,21.89
2018-02-08,09:40,采掘服务,1049.56,-1.41%,0.31,0.42,-0.10,15,石化油服,0.91%,2.21
2018-02-08,09:40,交运设备服务,1020.43,1.43%,0.26,0.23,0.03,11,特力A,7.77%,33.55
2018-02-08,09:40,贸易,2230.33,0.17%,0.26,0.19,0.07,33,川化股份,1.42%,5.72
2018-02-08,09:40,医药商业,4352.16,0.29%,0.26,0.22,0.04,22,柳州医药,3.41%,41.89
2018-02-08,09:40,纺织制造,1742.68,0.19%,0.20,0.20,0.01,40,金鹰股份,1.77%,5.75
2018-02-08,09:40,视听器材,2197.97,0.32%,0.20,0.18,0.01,14,四川九洲,1.57%,5.19
2018-02-08,09:40,酒店及餐饮,1159.2,0.34%,0.11,0.10,0.01,9,西安饮食,3.86%,4.57
2018-02-08,09:40,仪器仪表,2378.73,0.57%,0.10,0.07,0.03,28,汇中股份,2.03%,17.58
2018-02-08,09:40,园区开发,1644.96,0.20%,0.05,0.04,0.01,10,张江高科,0.79%,11.51
2018-02-08,09:40,公交,1013.34,0.04%,0.03,0.02,0.00,8,强生控股,0.68%,4.42
2018-02-08,09:45,银行,1177.88,-2.39%,26.53,41.82,-15.29,52,南京银行,-0.43%,9.36
2018-02-08,09:45,通信服务,2322.11,0.49%,20.53,5.08,15.45,42,暴风集团,2.62%,25.03
2018-02-08,09:45,房地产开发,2037.43,0.03%,14.74,16.66,-1.92,127,南都物业,10.02%,37.68
2018-02-08,09:45,有色冶炼加工,1789.21,-1.01%,11.02,17.78,-6.76,79,深圳新星,2.96%,70.28
2018-02-08,09:45,饮料制造,1822.08,0.49%,11.00,9.24,1.76,41,古井贡酒,3.42%,62.00
2018-02-08,09:45,化学制品,3050.25,0.54%,9.67,9.34,0.33,189,御家汇,32.03%,28.03
2018-02-08,09:45,计算机应用,6393.6,0.76%,9.05,7.99,1.05,160,海联讯,6.20%,10.62
2018-02-08,09:45,证券,1163.77,0.34%,8.15,8.25,-0.10,36,西南证券,2.01%,4.56
2018-02-08,09:45,传媒,2535.78,0.74%,7.58,7.58,0.00,103,天龙集团,10.12%,4.68
2018-02-08,09:45,煤炭开采,1386.66,-1.83%,7.42,10.62,-3.20,33,宝泰隆,0.70%,7.19
2018-02-08,09:45,白色家电,3008.18,0.98%,6.83,5.30,1.54,48,顺威股份,4.41%,6.15
2018-02-08,09:45,保险及其他,2528.65,-0.44%,6.61,9.64,-3.03,28,经纬纺机,1.32%,16.92
2018-02-08,09:45,钢铁,1441.33,-0.34%,6.59,8.38,-1.79,32,太钢不锈,1.60%,6.36
2018-02-08,09:45,光学光电子,2641.56,0.87%,5.07,4.38,0.69,59,华灿光电,3.12%,15.21
2018-02-08,09:45,通信设备,2651.31,0.72%,4.94,3.81,1.13,89,华讯方舟,6.86%,9.81
2018-02-08,09:45,建筑装饰,3301.04,0.28%,4.94,7.17,-2.23,118,中公高科,10.00%,31.25
2018-02-08,09:45,建筑材料,3404.46,0.16%,4.29,5.75,-1.45,72,悦心健康,4.39%,4.28
2018-02-08,09:45,专用设备,2977.55,0.41%,4.28,4.33,-0.05,142,龙马环卫,6.74%,23.90
2018-02-08,09:45,电气设备,2755.58,0.68%,4.21,3.20,1.01,192,江特电机,7.13%,9.62
2018-02-08,09:45,化学制药,3238.38,0.98%,3.94,4.08,-0.14,90,金达威,10.02%,16.91
2018-02-08,09:45,半导体及元件,2870.37,0.66%,3.30,2.47,0.83,73,盈方微,4.07%,4.60
2018-02-08,09:45,基础化学,2080.23,0.52%,3.00,4.65,-1.64,45,振华股份,2.90%,10.63
2018-02-08,09:45,食品加工制造,3019.77,0.37%,2.55,2.77,-0.22,50,贝因美,4.76%,5.28
2018-02-08,09:45,医疗器械服务,6379.27,0.80%,2.34,2.19,0.15,55,千山药机,10.03%,9.76
2018-02-08,09:45,计算机设备,2170.96,1.11%,2.23,1.58,0.65,46,淳中科技,9.99%,41.40
2018-02-08,09:45,电子制造,3977.22,0.67%,2.15,1.89,0.26,48,漫步者,2.55%,7.63
2018-02-08,09:45,其他电子,3257.73,0.94%,1.99,1.33,0.66,48,力源信息,2.78%,10.35
2018-02-08,09:45,机场航运,2180.64,-0.21%,1.95,2.45,-0.50,12,中信海直,2.08%,7.84
2018-02-08,09:45,汽车零部件,2550.06,0.32%,1.91,1.77,0.14,106,保隆科技,2.41%,39.09
2018-02-08,09:45,通用设备,2861.04,0.54%,1.89,2.19,-0.30,152,新界泵业,10.00%,6.60
2018-02-08,09:45,服装家纺,2407.96,0.26%,1.75,1.02,0.73,52,健盛集团,2.48%,11.17
2018-02-08,09:45,化工合成材料,2870.93,0.74%,1.68,1.68,0.01,78,南京聚隆,10.01%,31.42
2018-02-08,09:45,造纸,1627.39,-0.62%,1.64,2.71,-1.07,21,安妮股份,1.01%,9.04
2018-02-08,09:45,新材料,3515.9,0.88%,1.61,1.34,0.28,34,石英股份,4.57%,10.52
2018-02-08,09:45,生物制品,4792.93,0.24%,1.53,1.23,0.30,49,通化东宝,2.74%,22.10
2018-02-08,09:45,中药,2612.06,0.71%,1.50,1.14,0.36,68,上海凯宝,9.37%,6.54
2018-02-08,09:45,包装印刷,2252.06,0.15%,1.48,1.09,0.38,35,翔港科技,3.31%,35.00
2018-02-08,09:45,环保工程,3708.1,0.92%,1.47,0.85,0.62,42,津膜科技,3.87%,9.92
2018-02-08,09:45,零售,1397.6,0.41%,1.45,1.57,-0.12,76,东百集团,3.49%,6.52
2018-02-08,09:45,国防军工,1047.11,1.02%,1.29,0.88,0.41,40,晨曦航空,4.48%,25.19
2018-02-08,09:45,汽车整车,1411.27,0.48%,1.18,1.00,0.18,25,金杯汽车,2.34%,5.25
2018-02-08,09:45,农产品加工,2403.25,0.70%,1.12,0.82,0.31,37,佳沃股份,10.04%,14.25
2018-02-08,09:45,电力,936.564,0.31%,1.06,1.32,-0.26,70,广安爱众,2.71%,4.93
2018-02-08,09:45,农业服务,6906.91,1.47%,0.99,1.28,-0.29,9,农发种业,9.90%,3.33
2018-02-08,09:45,物流,4276.1,0.59%,0.98,0.98,-0.00,35,嘉友国际,10.01%,72.99
2018-02-08,09:45,养殖业,2192.22,-0.33%,0.94,0.89,0.05,23,好当家,1.44%,2.81
2018-02-08,09:45,石油矿业开采,1488.88,0.15%,0.91,1.28,-0.37,14,金石资源,2.20%,20.87
2018-02-08,09:45,种植业与林业,2193.2,-0.10%,0.84,0.88,-0.04,20,丰乐种业,3.24%,6.38
2018-02-08,09:45,景点及旅游,2274.63,0.38%,0.82,0.56,0.25,23,众信旅游,2.07%,12.32
2018-02-08,09:45,公路铁路运输,895.522,0.26%,0.64,0.79,-0.16,24,皖通高速,2.05%,10.93
